sampler,nfe,err_l2
ddim_quad,15,6.86636259973527
ddim_quad,15,5.992060472046602
ddim_quad,15,8.603004637155903
ddim_quad,15,3.861361965983843
ddim_quad,15,3.346872210691595
ddim_quad,15,8.003902923443441
ddim_quad,15,8.557125812050852
ddim_quad,15,4.586864465539057
ddim_quad,15,9.895012415514806
ddim_quad,15,7.682583411397693
ddim_quad,15,6.973220188368442
ddim_quad,15,5.858407951252551
ddim_quad,15,8.21463202787493
ddim_quad,15,4.591308426589795
ddim_quad,15,9.471370892432727
ddim_quad,20,4.531401525966699
ddim_quad,20,4.25098460458419
ddim_quad,20,3.610183435397158
ddim_quad,20,3.033543757855951
ddim_quad,20,13.100569988363718
ddim_quad,20,7.293012891033312
ddim_quad,20,3.9949840146200994
ddim_quad,20,6.588803000462707
ddim_quad,20,6.92140780069631
ddim_quad,20,5.654217615927583
ddim_quad,20,7.7212458828405355
ddim_quad,20,7.209002817022562
ddim_quad,20,4.190467999083808
ddim_quad,20,3.3630327938192366
ddim_quad,20,7.934068257661685
ddim_quad,20,7.184934060199411
ddim_quad,20,9.217963193305383
ddim_quad,20,7.614937390516184
ddim_quad,20,11.235980727049215
ddim_quad,20,2.5875115708746064
ddim_quad,20,8.687724849594423
ddim_quad,20,5.635785880599409
ddim_quad,20,6.392028719716416
ddim_quad,20,3.6002406655903387
ddim_quad,20,6.414793231441106
ddim_quad,20,6.742367352081837
ddim_quad,20,6.048742073752113
ddim_quad,20,5.0556317767254795
ddim_quad,20,7.564632207613102
ddim_quad,20,4.062524687400162
ddim_quad,20,4.644246216418089
ddim_quad,20,2.638388054402704
ddim_quad,20,7.269519411283794
ddim_quad,20,6.181858410846787
ddim_quad,20,5.419327269446704
ddim_quad,20,6.816343832643309
ddim_quad,20,2.383681173411808
ddim_quad,20,4.755388156608532
ddim_quad,20,2.7759227657394256
ddim_quad,20,5.006519708713036
ddim_quad,20,6.0811848182527015
ddim_quad,20,7.7806091675414955
ddim_quad,20,8.246105560640949
ddim_quad,20,7.914657215596985
ddim_quad,20,5.997392979934869
ddim_quad,20,3.9886680327512307
ddim_quad,20,7.805069312010537
ddim_quad,20,6.4012971076050205
ddim_quad,20,3.7333470063294727
ddim_quad,20,5.25613121926521
ddim_quad,20,4.615997315535094
ddim_quad,20,7.343944204497765
ddim_quad,20,2.9251969679276866
ddim_quad,20,2.430018437520883
ddim_quad,20,6.167747453477315
ddim_quad,20,7.889608685915467
ddim_quad,20,3.39509538976581
ddim_quad,20,7.559615272616265
ddim_quad,20,6.311894714101282
ddim_quad,20,5.256659263035834
ddim_quad,20,4.718938451401177
ddim_quad,20,5.9618922347117245
ddim_quad,20,3.4136343104518128
ddim_quad,20,7.888447014451326
ddim_quad,30,3.0696122824720296
ddim_quad,30,2.8389823309427125
ddim_quad,30,2.506381582233846
ddim_quad,30,2.0346347266049944
ddim_quad,30,10.00367517974785
ddim_quad,30,4.902363494820333
ddim_quad,30,2.5211157207566735
ddim_quad,30,4.332373708034733
ddim_quad,30,5.557826893089243
ddim_quad,30,3.7407079797489216
ddim_quad,30,6.479227339070371
ddim_quad,30,5.060341163954763
ddim_quad,30,2.783687867832285
ddim_quad,30,2.2847532288932695
ddim_quad,30,5.510727263881019
ddim_quad,30,4.4715000697036045
ddim_quad,30,6.382729349104265
